author_id,content,lead_id,created_at
eb27ba96-9a59-4c23-891d-eff44e22064e,shared details over whatsapp,zcrm_480426000004434037,2026-05-21 09:50:39
eb27ba96-9a59-4c23-891d-eff44e22064e,shared the details over whatsapp,zcrm_480426000004442019,2026-05-21 09:52:04
eb27ba96-9a59-4c23-891d-eff44e22064e,messaged on whatsapp,zcrm_480426000004449001,2026-05-20 13:01:34
eb27ba96-9a59-4c23-891d-eff44e22064e,details and cost shared,zcrm_480426000004449018,2026-05-20 14:44:25
eb27ba96-9a59-4c23-891d-eff44e22064e,shared details via Whatsapp,zcrm_480426000004458035,2026-05-21 10:27:58
eb27ba96-9a59-4c23-891d-eff44e22064e,shared cost,zcrm_480426000004463001,2026-05-20 12:58:59
eb27ba96-9a59-4c23-891d-eff44e22064e,Shared details and costing with the client,zcrm_480426000004463053,2026-05-20 14:38:20
eb27ba96-9a59-4c23-891d-eff44e22064e,details and cost shared on whatsapp,zcrm_480426000004463087,2026-05-21 13:15:15
eb27ba96-9a59-4c23-891d-eff44e22064e,send cost details,zcrm_480426000004464018,2026-05-20 12:57:31
eb27ba96-9a59-4c23-891d-eff44e22064e,sent details via whatsapp,zcrm_480426000004464069,2026-05-21 10:24:42
eb27ba96-9a59-4c23-891d-eff44e22064e,sent out a message via whatsapp,zcrm_480426000004464103,2026-05-21 14:24:11
eb27ba96-9a59-4c23-891d-eff44e22064e,shared the details via whatsapp,zcrm_480426000004473001,2026-05-20 15:34:58
eb27ba96-9a59-4c23-891d-eff44e22064e,the cataolog has been shared via whatsapp,zcrm_480426000004500018,2026-06-02 13:10:39
eb27ba96-9a59-4c23-891d-eff44e22064e,shared the catalogue on whatsapp,zcrm_480426000004504002,2026-06-02 13:05:04
eb27ba96-9a59-4c23-891d-eff44e22064e,shared details on whatsapp,zcrm_480426000004504019,2026-06-02 13:03:45
eb27ba96-9a59-4c23-891d-eff44e22064e,shared details via whatsapp,zcrm_480426000004518002,2026-06-02 13:02:28
eb27ba96-9a59-4c23-891d-eff44e22064e,<br> tapped by mistake,zcrm_480426000004532002,2026-06-02 13:01:12
eb27ba96-9a59-4c23-891d-eff44e22064e,shared details via whatsapp,zcrm_480426000004540035,2026-05-28 10:31:12
eb27ba96-9a59-4c23-891d-eff44e22064e,shared all details via whatsapp,zcrm_480426000004565052,2026-05-28 10:20:21
eb27ba96-9a59-4c23-891d-eff44e22064e,shared details on whatsapp,zcrm_480426000004599102,2026-06-02 13:00:39
eb27ba96-9a59-4c23-891d-eff44e22064e,details and cost shared via whatsapp,zcrm_480426000004606035,2026-05-28 10:17:55
eb27ba96-9a59-4c23-891d-eff44e22064e,Details and cost shared via whatsapp,zcrm_480426000004662018,2026-05-28 10:16:33
eb27ba96-9a59-4c23-891d-eff44e22064e,sent a message via whatsapp,zcrm_480426000004760135,2026-06-02 10:27:23
eb27ba96-9a59-4c23-891d-eff44e22064e,shared the catalogue via Whatsapp,zcrm_480426000004762054,2026-06-02 10:30:17
eb27ba96-9a59-4c23-891d-eff44e22064e,"I have given him a call he did not receive , will do a follow up call in the evening as my whatsapp is blocked",zcrm_480426000004856018,2026-06-03 11:14:28
b250910a-073a-4272-b4fa-bd3c517a5af4,"<p>No response, sent msg </p>",zcrm_480426000002028599,2026-04-14 14:18:27
b250910a-073a-4272-b4fa-bd3c517a5af4,"Reached out to her multiple times, there has been no response. Sent day 3",zcrm_480426000002123665,2026-04-20 15:49:35
b250910a-073a-4272-b4fa-bd3c517a5af4,"Wanted to take membership in April, have been following up. He is quite non responsive.",zcrm_480426000002123978,2026-04-22 10:26:05
b250910a-073a-4272-b4fa-bd3c517a5af4,"Sent a msg asking if he's still interested, no response. Sent a touch base again today.",zcrm_480426000002123978,2026-04-29 17:43:38
b250910a-073a-4272-b4fa-bd3c517a5af4,Sending spam pictures on whatsapp,zcrm_480426000002124530,2026-04-21 17:45:47
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, but going by the name on TC ""Manish hero love"" does not seem like our TG.",zcrm_480426000002160041,2026-03-29 16:50:35
b250910a-073a-4272-b4fa-bd3c517a5af4,"Followed up with her 6-7 times on calls and texts, she said she is currently busy, have a call with her tomorrow 3PM",zcrm_480426000002160120,2026-04-22 10:20:04
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, no response. Sent her retail and showtime.",zcrm_480426000002160120,2026-04-23 15:05:52
b250910a-073a-4272-b4fa-bd3c517a5af4,"Followed up multiple times, was scheduled for a call today but phone is not connecting. Msg sent",zcrm_480426000002160120,2026-05-04 16:27:35
b250910a-073a-4272-b4fa-bd3c517a5af4,"Touch base done, no response",zcrm_480426000002160120,2026-05-11 16:30:25
b250910a-073a-4272-b4fa-bd3c517a5af4,"Mumbai, greenway properties, is into development and hospitality. Wanted to know if we can get access to Lakme fashion week, told him we can. Sent details, said he's travelling, will get back and reach out.",zcrm_480426000002181080,2026-04-15 17:48:31
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent a touch base.,zcrm_480426000002181080,2026-04-20 18:28:01
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent showtime catalog,zcrm_480426000002181080,2026-04-22 10:28:52
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, no response. Sent a msg",zcrm_480426000002181080,2026-04-23 15:48:05
b250910a-073a-4272-b4fa-bd3c517a5af4,"Sent a touch base, has been non responsive.",zcrm_480426000002181080,2026-04-29 17:40:40
b250910a-073a-4272-b4fa-bd3c517a5af4,There has been no responses. Day 3 sent.,zcrm_480426000002181080,2026-05-07 10:30:17
b250910a-073a-4272-b4fa-bd3c517a5af4,"Worker from Jaunpur, UP.",zcrm_480426000002181121,2026-03-29 16:53:38
b250910a-073a-4272-b4fa-bd3c517a5af4,Number not getting connected. Will call later once again.,zcrm_480426000002181236,2026-03-30 13:34:17
b250910a-073a-4272-b4fa-bd3c517a5af4,Wanted to collab for their Jaipur resort. Sent details to Shruti.,zcrm_480426000002181236,2026-04-01 15:34:39
b250910a-073a-4272-b4fa-bd3c517a5af4,Didn;t answer.,zcrm_480426000002181276,2026-04-01 14:58:35
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, disconnected the call. Sent a msg.",zcrm_480426000002185077,2026-04-06 17:41:02
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he will pass on it for now.,zcrm_480426000002185077,2026-04-09 18:24:00
b250910a-073a-4272-b4fa-bd3c517a5af4,"Call waiting, sent details.",zcrm_480426000002188117,2026-03-29 16:40:17
b250910a-073a-4272-b4fa-bd3c517a5af4,Labourer from somewhere near Lucknow.,zcrm_480426000002188232,2026-03-30 10:16:18
b250910a-073a-4272-b4fa-bd3c517a5af4,Call waiting,zcrm_480426000002200081,2026-03-29 16:38:54
b250910a-073a-4272-b4fa-bd3c517a5af4,He works at a construction site in assam.,zcrm_480426000002200122,2026-03-29 16:34:29
b250910a-073a-4272-b4fa-bd3c517a5af4,Some lady answered who didn't know about concierge and denied every enquiring about our services.,zcrm_480426000002200162,2026-03-29 16:31:04
b250910a-073a-4272-b4fa-bd3c517a5af4,"Didnt know what concierge was, didn't want to answer questions about where he was from or what he did.",zcrm_480426000002203316,2026-03-29 16:16:21
b250910a-073a-4272-b4fa-bd3c517a5af4,"Duplicate lead, look for Vipul",zcrm_480426000002207080,2026-03-30 18:19:03
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he will reach out when he's ready.,zcrm_480426000002207274,2026-04-09 15:38:37
b250910a-073a-4272-b4fa-bd3c517a5af4,"Followed up multiple times, said he needs more time to decide. Called today, said he is on medical leave till the 30th. Will get back after that.",zcrm_480426000002207312,2026-04-20 15:03:01
b250910a-073a-4272-b4fa-bd3c517a5af4,Disconnected the call.,zcrm_480426000002210234,2026-03-31 18:26:08
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent details.",zcrm_480426000002214082,2026-03-29 14:40:44
b250910a-073a-4272-b4fa-bd3c517a5af4,Gave the wrong number.,zcrm_480426000002214160,2026-03-29 16:03:06
b250910a-073a-4272-b4fa-bd3c517a5af4,Didn't answer,zcrm_480426000002214199,2026-03-29 15:14:18
b250910a-073a-4272-b4fa-bd3c517a5af4,Asked to call post 25th of April,zcrm_480426000002214353,2026-04-22 10:20:57
b250910a-073a-4272-b4fa-bd3c517a5af4,"Lives in Dubai and India, wanted to know if we would accept payments in Dubai bank account, sign NDA",zcrm_480426000002214353,2026-04-22 10:22:21
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent a msg to check if he's back from HK.,zcrm_480426000002214353,2026-04-28 10:21:52
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he will take the membership once the Dubai account is setup.,zcrm_480426000002214353,2026-04-29 18:13:45
b250910a-073a-4272-b4fa-bd3c517a5af4,He disconnected the call and stop answering the phone.,zcrm_480426000002219078,2026-03-29 14:31:25
b250910a-073a-4272-b4fa-bd3c517a5af4,Number is switched off. Sent details on Whatsapp.,zcrm_480426000002233002,2026-03-29 14:22:32
b250910a-073a-4272-b4fa-bd3c517a5af4,Shop keeper. Couldn't understand where this person was based out of.,zcrm_480426000002233043,2026-03-29 15:11:43
b250910a-073a-4272-b4fa-bd3c517a5af4,"Followed up many times, has been non responsive. Sent day 3.",zcrm_480426000002233151,2026-04-20 15:52:50
b250910a-073a-4272-b4fa-bd3c517a5af4,"He wanted an assistant for work, not personal life. Has his own law firm, explained about how our services can help him but he said he's always working so this is not apt for him.",zcrm_480426000002233192,2026-03-31 19:00:32
b250910a-073a-4272-b4fa-bd3c517a5af4,Very rudely said he didn't enquire about our services.,zcrm_480426000002241001,2026-03-29 16:02:36
b250910a-073a-4272-b4fa-bd3c517a5af4,Junk lead,zcrm_480426000002241001,2026-04-01 11:48:14
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, details sent.",zcrm_480426000002278042,2026-04-01 10:23:01
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, details sent.",zcrm_480426000002278042,2026-04-01 10:26:43
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, no response. Sent day 2.",zcrm_480426000002278042,2026-04-13 14:54:43
b250910a-073a-4272-b4fa-bd3c517a5af4,"She's extremely busy, haven't been able to set a time to schedule a call. Sent her a msg.",zcrm_480426000002278042,2026-04-27 13:03:47
b250910a-073a-4272-b4fa-bd3c517a5af4,"Tried to connect with her several times, she'sstill very busy. Sent her a msg and global requests.",zcrm_480426000002278042,2026-05-10 13:00:08
b250910a-073a-4272-b4fa-bd3c517a5af4,"Has been very non responsive, doesn't take calls, not responding to msgs as well. Will get in touch with her in a few weeks.",zcrm_480426000002278042,2026-05-13 15:43:38
b250910a-073a-4272-b4fa-bd3c517a5af4,"Call waiting, sent details.",zcrm_480426000002283039,2026-04-01 10:28:28
b250910a-073a-4272-b4fa-bd3c517a5af4,Wanted to know if he can bring in members in return for free membership. Hasn't been responsive ever since.,zcrm_480426000002283039,2026-04-13 15:16:21
b250910a-073a-4272-b4fa-bd3c517a5af4,"Duplicate lead, junk. Keeps reaching out all the time.",zcrm_480426000002345010,2026-04-21 11:46:41
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he hasn't made up his mind. Will get back himself when he's ready.,zcrm_480426000002359002,2026-04-13 12:42:04
b250910a-073a-4272-b4fa-bd3c517a5af4,"Said he's busy right now, will go through the details and let me  know a good time to connect.",zcrm_480426000002379011,2026-04-21 12:01:37
b250910a-073a-4272-b4fa-bd3c517a5af4,Didn't understand what Indulge or concierge was. Disconnected the call. From Punjab.,zcrm_480426000002385043,2026-04-02 11:52:12
b250910a-073a-4272-b4fa-bd3c517a5af4,Asked to call post 15 days.,zcrm_480426000002389045,2026-04-27 13:15:53
b250910a-073a-4272-b4fa-bd3c517a5af4,Keeps asking me to call later and disconnects the call after hearing that I am from Indulge. Did this 3 times so far. Sent day 3.,zcrm_480426000002433003,2026-04-21 12:43:18
b250910a-073a-4272-b4fa-bd3c517a5af4,"Mumbai, real estate, Wanted to know about retail and travel bookings.",zcrm_480426000002437031,2026-04-13 17:09:52
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he's travelling and will make a decision next week on Wed-Thursday,zcrm_480426000002437031,2026-04-15 18:19:38
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, number not getting connected. Sent a touch base.",zcrm_480426000002437031,2026-04-23 18:11:34
b250910a-073a-4272-b4fa-bd3c517a5af4,sent msg,zcrm_480426000002437031,2026-04-27 15:16:30
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, no response",zcrm_480426000002437031,2026-04-29 17:16:34
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent retail and showtime,zcrm_480426000002437031,2026-05-10 12:59:28
b250910a-073a-4272-b4fa-bd3c517a5af4,Non responsive,zcrm_480426000002437031,2026-05-13 15:29:34
b250910a-073a-4272-b4fa-bd3c517a5af4,Said she's not ready right now. Will get in touch at a later time.,zcrm_480426000002444061,2026-04-13 15:51:49
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he does not need our services right now. Will reach out to us when he's ready to come onboard.,zcrm_480426000002444090,2026-04-13 16:06:27
b250910a-073a-4272-b4fa-bd3c517a5af4,Labourer from Gujrat. Works in a brick company.,zcrm_480426000002457009,2026-04-05 10:26:50
b250910a-073a-4272-b4fa-bd3c517a5af4,Spoke to her in detail about the services we offer. She showed interest but hasn't been responsive since then. Been reaching out to her via text/calls.. still no response.,zcrm_480426000002458031,2026-04-13 15:53:18
b250910a-073a-4272-b4fa-bd3c517a5af4,Has been extremely non responsive. Not answering calls or reponding to texts.,zcrm_480426000002458031,2026-04-15 18:11:56
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called her on Sunday, sent a nudge on Monday, still not response. <br>Sent day 3.",zcrm_480426000002458031,2026-04-23 12:35:17
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent day 2",zcrm_480426000002472031,2026-04-13 15:32:35
b250910a-073a-4272-b4fa-bd3c517a5af4,"""Not intersted, mine is a general enquiry to know ur concept."" is what he msgd. Asked him to reach out if he decides otherwise.",zcrm_480426000002472031,2026-04-15 18:09:17
b250910a-073a-4272-b4fa-bd3c517a5af4,Reached out to him on 13th April also. Sent msg today again.,zcrm_480426000002472061,2026-04-27 15:21:19
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called/texted many times, has been unresponsive.",zcrm_480426000002472119,2026-04-13 16:53:12
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called him, answered and said he's busy, will call back in 30mins.",zcrm_480426000002472119,2026-04-15 18:17:07
b250910a-073a-4272-b4fa-bd3c517a5af4,"Sent him retail and called twice, no response.",zcrm_480426000002472119,2026-04-27 14:03:39
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, day 3 sent",zcrm_480426000002472119,2026-05-07 18:02:28
b250910a-073a-4272-b4fa-bd3c517a5af4,Works on the gasline for Avantika travel company.,zcrm_480426000002475014,2026-04-06 15:18:21
b250910a-073a-4272-b4fa-bd3c517a5af4,Asked to call in half hour.,zcrm_480426000002500001,2026-04-13 15:55:23
b250910a-073a-4272-b4fa-bd3c517a5af4,"Answered, disconnected. Called again and disconnected the call. Sent a msg asking if he's interested in the membership.",zcrm_480426000002500001,2026-04-13 16:45:00
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, no response.",zcrm_480426000002500001,2026-04-27 14:01:03
b250910a-073a-4272-b4fa-bd3c517a5af4,"Disconnected the call, sent IG video and more details.",zcrm_480426000002500001,2026-05-10 11:58:35
b250910a-073a-4272-b4fa-bd3c517a5af4,No response,zcrm_480426000002500001,2026-05-13 15:33:28
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent details.",zcrm_480426000002500030,2026-04-05 12:16:00
b250910a-073a-4272-b4fa-bd3c517a5af4,"Asked to call after 45mins, he was in a meeting. Called but disconnected the call. Sent msg.",zcrm_480426000002500030,2026-04-13 17:37:14
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called back, from Kolkatta. Works as a tax litigator. Wanted to know Kol specific requests we have taken care of. Asked for the team to share the same. Shared the other examples with him already.",zcrm_480426000002500030,2026-04-13 18:39:06
b250910a-073a-4272-b4fa-bd3c517a5af4,"Shared exampled yesterday. Today asked if he's interested. No response yet,",zcrm_480426000002500030,2026-04-15 18:10:14
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent touch base.",zcrm_480426000002500030,2026-04-20 18:37:22
b250910a-073a-4272-b4fa-bd3c517a5af4,"He said he was travelling, so didn't touch base with him. Sent a msg yesterday, no response.",zcrm_480426000002500030,2026-04-27 13:36:26
b250910a-073a-4272-b4fa-bd3c517a5af4,"Disconnected the call, sent touch base",zcrm_480426000002500030,2026-05-10 11:53:17
b250910a-073a-4272-b4fa-bd3c517a5af4,Non responsive,zcrm_480426000002500030,2026-05-13 15:32:09
b250910a-073a-4272-b4fa-bd3c517a5af4,"Answered, asked to call after 45mins. Called, said he's still busy and will call back.",zcrm_480426000002500059,2026-04-13 17:34:33
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent him a msg,zcrm_480426000002500059,2026-04-22 11:50:01
b250910a-073a-4272-b4fa-bd3c517a5af4,3rd time he answered and is agitated. Wants to get in touch whenever he's ready.,zcrm_480426000002500059,2026-04-22 15:02:45
b250910a-073a-4272-b4fa-bd3c517a5af4,"Sonam, from Pune, works with a company that does exclusive experiences for corporates. Sent the details to Sailee for Indulge House. She's not interested in concierge services.",zcrm_480426000002502001,2026-04-13 16:16:26
b250910a-073a-4272-b4fa-bd3c517a5af4,Duplicate lead.,zcrm_480426000002504001,2026-04-05 12:29:55
b250910a-073a-4272-b4fa-bd3c517a5af4,"<p style=""background-color:rgb(255, 255, 255);""><span style=""color:rgb(49, 57, 73);background-color:rgb(255, 255, 255);"">Gurgaon, family is into real estate, he trades stocks. Wanted to know the kind of access we are able to provide. Said he wants IPL presidential box for certain cities.</span></p>",zcrm_480426000002557001,2026-04-21 12:46:19
b250910a-073a-4272-b4fa-bd3c517a5af4,Reached out to him and sent retail a few days ago. Asked about the IPL passes today. <br><span><br></span>,zcrm_480426000002557001,2026-04-21 12:48:57
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent msg,zcrm_480426000002557001,2026-04-27 15:26:18
b250910a-073a-4272-b4fa-bd3c517a5af4,Msgd saying he doesn't want to go ahead right now,zcrm_480426000002557001,2026-04-27 17:25:12
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent msg.",zcrm_480426000002570060,2026-04-13 17:25:47
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent a touch base,zcrm_480426000002570060,2026-04-26 11:22:09
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he's not in a position to take the membership,zcrm_480426000002570060,2026-04-28 17:20:23
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent a msg that he will call back. Sent details.,zcrm_480426000002570119,2026-04-06 12:35:18
b250910a-073a-4272-b4fa-bd3c517a5af4,"Called, he answered but didn't speak. Called again, no response. Sent msg,",zcrm_480426000002570119,2026-04-14 12:08:20
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he's currently in China and asked to reach out once he's back in India. Asked if we could help him with anything while he's there.,zcrm_480426000002570119,2026-04-14 12:13:50
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent a msg,zcrm_480426000002570119,2026-04-26 18:27:26
b250910a-073a-4272-b4fa-bd3c517a5af4,Day 2 sent,zcrm_480426000002570119,2026-04-27 15:54:05
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he's under the weather and will get back in 2-3 days. Sent mother'sday msg,zcrm_480426000002570119,2026-04-28 17:32:39
b250910a-073a-4272-b4fa-bd3c517a5af4,Touch base sent,zcrm_480426000002570119,2026-05-07 18:04:53
b250910a-073a-4272-b4fa-bd3c517a5af4,Disconnecting calls and non responsive,zcrm_480426000002570119,2026-05-13 15:27:02
b250910a-073a-4272-b4fa-bd3c517a5af4,"Eye surgeon, avid photographer, wants to connect on 13th once he's back from Japan. Asked for a relevant suggestion from Shruti to send to him.",zcrm_480426000002570149,2026-04-06 16:20:21
b250910a-073a-4272-b4fa-bd3c517a5af4,"Did a lot of follow ups post this. On 14th he said he's not convinced about the services, sent him more details. Doesn't take calls after that and has been non responsive.",zcrm_480426000002570149,2026-04-26 18:25:18
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, msg sent.",zcrm_480426000002570179,2026-04-07 12:23:16
b250910a-073a-4272-b4fa-bd3c517a5af4,Cannot receive incoming calls,zcrm_480426000002570179,2026-04-26 18:18:21
b250910a-073a-4272-b4fa-bd3c517a5af4,Said his daughter was using his phone and clicked on it accidentally.,zcrm_480426000002577065,2026-04-07 13:22:56
b250910a-073a-4272-b4fa-bd3c517a5af4,"Not interested. As soon as he heard I am from Indulge, he disconnected. Called again, same thing.",zcrm_480426000002578011,2026-04-06 12:33:06
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent details.",zcrm_480426000002582037,2026-04-06 12:30:42
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he never enquired about it,zcrm_480426000002582037,2026-04-26 18:19:37
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he's not interested in the services,zcrm_480426000002596015,2026-04-26 18:20:50
b250910a-073a-4272-b4fa-bd3c517a5af4,Number is always switched off,zcrm_480426000002600014,2026-04-26 18:21:42
b250910a-073a-4272-b4fa-bd3c517a5af4,Number unavailable.,zcrm_480426000002601030,2026-04-07 15:37:47
b250910a-073a-4272-b4fa-bd3c517a5af4,Number is not available,zcrm_480426000002601030,2026-04-26 18:22:27
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, left a voicemail and also sent details.",zcrm_480426000002603017,2026-04-06 12:03:39
b250910a-073a-4272-b4fa-bd3c517a5af4,No response.,zcrm_480426000002603017,2026-04-26 18:26:33
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent day 2,zcrm_480426000002603017,2026-04-27 15:48:47
b250910a-073a-4272-b4fa-bd3c517a5af4,"Non responsive from the start, reads the msgs but never responds.",zcrm_480426000002603017,2026-04-28 17:30:14
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, details sent.",zcrm_480426000002604031,2026-04-06 11:55:47
b250910a-073a-4272-b4fa-bd3c517a5af4,"He's travelling in Europe. Asked team for Van Gogh and Anne frank tours, couldn't get it done. He got it done by VERTU. Asked to call once he's in India.",zcrm_480426000002604031,2026-04-14 11:58:09
b250910a-073a-4272-b4fa-bd3c517a5af4,He comes back to India on 28th,zcrm_480426000002604031,2026-04-26 18:17:07
b250910a-073a-4272-b4fa-bd3c517a5af4,Asked for a good time to call,zcrm_480426000002604031,2026-04-28 17:28:52
b250910a-073a-4272-b4fa-bd3c517a5af4,"Spoke to him, explained everything but he had issues because we could't get him passes for Van gogh and anne frank while he was in Ams. Also asked him for 10k donation to get private tour and he got the passes through VIRTU. <br><span><br></span>Explained the situation to him and said we can assist him in Dubai really well. He wants to setup his NITRRO business in Dxb.",zcrm_480426000002604031,2026-04-28 18:04:22
b250910a-073a-4272-b4fa-bd3c517a5af4,Touch base sent,zcrm_480426000002604031,2026-05-07 18:03:33
b250910a-073a-4272-b4fa-bd3c517a5af4,"Said he doesn'tneed the services because he's mostly out of country, but gave two references. Told him we do cater to people living in other countries and also when they travel.",zcrm_480426000002604031,2026-05-10 11:49:43
b250910a-073a-4272-b4fa-bd3c517a5af4,"Says the same thing again that he doesn'tneed the membership, keeps giving references but they are non responsive.",zcrm_480426000002604031,2026-05-13 15:27:42
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent details.",zcrm_480426000002604090,2026-04-06 16:57:47
b250910a-073a-4272-b4fa-bd3c517a5af4,"Issue with the number, getting disconnected automatically",zcrm_480426000002604090,2026-04-26 18:16:16
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent day 2,zcrm_480426000002604090,2026-04-27 15:47:40
b250910a-073a-4272-b4fa-bd3c517a5af4,"Currently busy, sent mother's day",zcrm_480426000002604090,2026-04-28 17:26:50
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he will look into the details once again and get back in sometime.,zcrm_480426000002607009,2026-04-26 18:14:36
b250910a-073a-4272-b4fa-bd3c517a5af4,"""No no. its not that I doubt your product. Its just that at this time, I am a few years behind.""<br><span><br></span>Not ready to take the membership yet.",zcrm_480426000002607009,2026-04-27 18:47:22
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent details.",zcrm_480426000002612001,2026-04-06 11:50:45
b250910a-073a-4272-b4fa-bd3c517a5af4,"Said he's travelling, cannot speak right now. Asked him to send me a msg On WA so I can text him back. WA is restricted right now.",zcrm_480426000002612001,2026-04-26 18:12:32
b250910a-073a-4272-b4fa-bd3c517a5af4,Sent a touch base and day 2,zcrm_480426000002612001,2026-04-28 17:18:10
b250910a-073a-4272-b4fa-bd3c517a5af4,"Said he wants to do an hour long video call on Wednesday. <a style=""display:inline;"" target=""_blank"" href=""https://www.sriiparadiise.com/""><u>https://www.sriiparadiise.com/</u></a><span></span><br><span><br></span>Karan was in contact with this client in 2023. Wants to take membership after April/May.",zcrm_480426000002615059,2026-04-06 19:05:40
b250910a-073a-4272-b4fa-bd3c517a5af4,Been in constant touch with Mr. Arjun. Have a scheduled call with him on 1st May.,zcrm_480426000002615059,2026-04-26 18:09:52
b250910a-073a-4272-b4fa-bd3c517a5af4,Has been travelling. Have a call with him next week.,zcrm_480426000002615059,2026-05-07 10:31:21
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he will get in touch in July for membership.,zcrm_480426000002615059,2026-05-18 10:33:56
b250910a-073a-4272-b4fa-bd3c517a5af4,Said he's not interested in taking the membership despite offering him to try it out for 6 months.,zcrm_480426000002619010,2026-04-13 18:03:36
b250910a-073a-4272-b4fa-bd3c517a5af4,No response.,zcrm_480426000002624001,2026-04-06 10:59:31
b250910a-073a-4272-b4fa-bd3c517a5af4,19 year old guy.,zcrm_480426000002624001,2026-04-06 11:26:59
b250910a-073a-4272-b4fa-bd3c517a5af4,Asked to call after 3PM.,zcrm_480426000002628055,2026-04-07 12:58:14
b250910a-073a-4272-b4fa-bd3c517a5af4,"Said he already spoke with me, but I haven't been in touch with this client. Said we scheduled call on Wednesday.",zcrm_480426000002628055,2026-04-13 18:45:04
b250910a-073a-4272-b4fa-bd3c517a5af4,No response.,zcrm_480426000002628055,2026-04-26 18:09:09
b250910a-073a-4272-b4fa-bd3c517a5af4,Day 3 sent,zcrm_480426000002628055,2026-04-27 18:37:26
b250910a-073a-4272-b4fa-bd3c517a5af4,"Life coach, was looking to see if we could connect her to HNI's for her business.",zcrm_480426000002648068,2026-04-07 13:21:27
b250910a-073a-4272-b4fa-bd3c517a5af4,"Was not looking for a membership, wanted us to connect her to HNI's.",zcrm_480426000002648068,2026-04-07 13:32:23
b250910a-073a-4272-b4fa-bd3c517a5af4,Straight to VM.,zcrm_480426000002670016,2026-04-07 15:40:37
b250910a-073a-4272-b4fa-bd3c517a5af4,No response,zcrm_480426000002670016,2026-04-26 18:08:13
b250910a-073a-4272-b4fa-bd3c517a5af4,Day 2 sent,zcrm_480426000002670016,2026-04-27 18:35:26
b250910a-073a-4272-b4fa-bd3c517a5af4,Day 3 sent,zcrm_480426000002670016,2026-04-28 18:08:37
b250910a-073a-4272-b4fa-bd3c517a5af4,"Been non responsive, reads and doesn't  answer",zcrm_480426000002670016,2026-04-28 18:10:24
b250910a-073a-4272-b4fa-bd3c517a5af4,"No response, sent details.",zcrm_480426000002672016,2026-04-07 13:34:47
b250910a-073a-4272-b4fa-bd3c517a5af4,Number has been switched off everytime i call,zcrm_480426000002672016,2026-04-26 18:06:37
b250910a-073a-4272-b4fa-bd3c517a5af4,Day 2 sent,zcrm_480426000002672016,2026-04-27 18:34:08
b250910a-073a-4272-b4fa-bd3c517a5af4,sent Mother's day,zcrm_480426000002672016,2026-04-28 18:08:09
